Date,Analyte,Station,Imputed_values,Raw_values,Missing,Imputed
1995-01-01,DissOrthophos,C10A,0.29999999999999993,0.3,FALSE,FALSE
1995-01-01,DissOrthophos,C3A,0.04000000000000001,0.04,FALSE,FALSE
1995-01-01,DissOrthophos,D26,0.07000000000000002,0.07,FALSE,FALSE
1995-01-01,DissOrthophos,D28A,0.11999999999999998,0.12,FALSE,FALSE
1995-01-01,DissOrthophos,D4,0.049999999999999996,0.05,FALSE,FALSE
1995-01-01,DissOrthophos,D41,0.06,0.06,FALSE,FALSE
1995-01-01,DissOrthophos,D6,0.06,0.06,FALSE,FALSE
1995-01-01,DissOrthophos,D7,0.049999999999999996,0.05,FALSE,FALSE
1995-01-01,DissOrthophos,D8,0.06,0.06,FALSE,FALSE
1995-01-01,DissOrthophos,MD10A,0.20000000000000004,0.2,FALSE,FALSE
1995-01-01,DissOrthophos,P8,0.36,0.36,FALSE,FALSE
1995-02-01,DissOrthophos,C10A,0.19,0.19,FALSE,FALSE
1995-02-01,DissOrthophos,C3A,0.04000000000000001,0.04,FALSE,FALSE
1995-02-01,DissOrthophos,D26,0.07999999999999999,0.08,FALSE,FALSE
1995-02-01,DissOrthophos,D28A,0.17999999999999997,0.18,FALSE,FALSE
1995-02-01,DissOrthophos,D4,0.049999999999999996,0.05,FALSE,FALSE
1995-02-01,DissOrthophos,D41,0.06,0.06,FALSE,FALSE
1995-02-01,DissOrthophos,D6,0.06,0.06,FALSE,FALSE
1995-02-01,DissOrthophos,D7,0.049999999999999996,0.05,FALSE,FALSE
1995-02-01,DissOrthophos,D8,0.06,0.06,FALSE,FALSE
1995-02-01,DissOrthophos,MD10A,0.24,0.24,FALSE,FALSE
1995-02-01,DissOrthophos,P8,0.22000000000000003,0.22,FALSE,FALSE
1995-03-01,DissOrthophos,C10A,0.13000000000000003,0.13,FALSE,FALSE
1995-03-01,DissOrthophos,C3A,0.020000000000000004,0.02,FALSE,FALSE
1995-03-01,DissOrthophos,D26,0.11,0.11,FALSE,FALSE
1995-03-01,DissOrthophos,D28A,0.15,0.15,FALSE,FALSE
1995-03-01,DissOrthophos,D4,0.029999999999999995,0.03,FALSE,FALSE
1995-03-01,DissOrthophos,D41,0.049999999999999996,0.05,FALSE,FALSE
1995-03-01,DissOrthophos,D6,0.06,0.06,FALSE,FALSE
1995-03-01,DissOrthophos,D7,0.04000000000000001,0.04,FALSE,FALSE
1995-03-01,DissOrthophos,D8,0.04000000000000001,0.04,FALSE,FALSE
1995-03-01,DissOrthophos,MD10A,0.34,0.34,FALSE,FALSE
1995-03-01,DissOrthophos,P8,0.26,0.26,FALSE,FALSE
1995-04-01,DissOrthophos,C10A,0.08999999999999998,0.09,FALSE,FALSE
1995-04-01,DissOrthophos,C3A,0.020000000000000004,0.02,FALSE,FALSE
1995-04-01,DissOrthophos,D26,0.020000000000000004,0.02,FALSE,FALSE
1995-04-01,DissOrthophos,D28A,0.08999999999999998,0.09,FALSE,FALSE
1995-04-01,DissOrthophos,D4,0.029999999999999995,0.03,FALSE,FALSE
1995-04-01,DissOrthophos,D41,0.04000000000000001,0.04,FALSE,FALSE
1995-04-01,DissOrthophos,D6,0.04000000000000001,0.04,FALSE,FALSE
1995-04-01,DissOrthophos,D7,0.029999999999999995,0.03,FALSE,FALSE
1995-04-01,DissOrthophos,D8,0.04000000000000001,0.04,FALSE,FALSE
